"A(km)","D*bounce_amplitude_1(cm)","D*bounce_amplitude_2(cm)","EOS","MbarICgrav(Msun)","Mgrav1_IC_b(Msun)","Mrest_IC_b(Msun)","SNR(aLIGOfrom10kpc)","T_c_b(MeV)","Ye_c_b","alpha_c_b","beta1_IC_avg","beta1_IC_b","fpeak(Hz)","j_IC_b(g*cm^2|s)","omega_0(rad|s)","omega_max(rad|s)","rPNSequator_b(km)","rPNSpole_b(km)","r_omega_max(km)","rho_c_b(g|ccm)","rhobar_c_postbounce(g|ccm)","s_c_b(kB|baryon)","t_bounce_end(s)","t_postbounce_end(s)","tbounce(s)"
10000,63.0526039973777,-121.356483950607,"SFHx",1.06789980925041,0.607843189871235,0.617003029527954,25.4549689216,13.8974321360205,0.281689910389,0.824089478865,0.0198008628821,0.0177480839236,766.045801527,1.22798953861466e+48,2,2804.61620731,64.7021544797,59.816491693,8.75377149885,423779955410000,373770778291000,1.0197432768,0.185877679183,0.191877679183,0.18459695232
10000,97.3722991011172,-180.910709183825,"SFHx",1.09226471161329,0.627832190087422,0.637116889084381,37.7406458173,13.7820257079859,0.281689858064,0.823619269029,0.0298376926343,0.0274165923979,765.325138291,1.61671035646931e+48,2.5,3325.04359011,64.7021544797,58.2596831057,8.75377149885,416611272364000,369664242423000,1.02021816228,0.192590259156,0.198590259156,0.191327572269
10000,148.623393930287,-242.942802630184,"SFHx",1.06203546065055,0.648503520767244,0.657946459941889,52.1313783529,13.4510480998582,0.281689790135,0.822795073518,0.0411602752473,0.0387342373066,769.484112424,2.03911539608681e+48,3,3750.43511699,64.7021544797,56.7374254426,9.18693653603,411717118453000,364000895878000,1.01522033198,0.201919983274,0.207919983274,0.200734850561
10000,198.621842622382,-300.954777695715,"SFHx",1.08611082411643,0.67114805159527,0.680706539437701,66.4120819837,13.6853437207091,0.281689681865,0.821979787907,0.0533751641937,0.0518011612539,768.459097807,2.52226431941939e+48,3.5,4169.4543531,64.7021544797,52.370374676,5.263255793,398604656480000,357889078055000,1.01443833034,0.215209183219,0.221209183219,0.214090217972
10000,223.260594446205,-341.646544039936,"SFHx",1.08736358049872,0.688073365978223,0.697607914924932,77.9531234307,13.2715234118686,0.281689622429,0.823327467716,0.0661706271342,0.0649232930263,779.64740872,2.98970104075549e+48,4,4527.59198354,64.7021544797,49.6181506244,5.263255793,386431139222000,350954249672000,1.02020281363,0.235125171156,0.241125171156,0.23405064524
10000,194.745882579733,-362.085877953769,"SFHx",1.06163544957016,0.716652637496398,0.726090769449705,85.3716815418,12.9371619993216,0.281689486512,0.825271923137,0.078581977407,0.0796610552979,805.128467397,3.60497377409902e+48,4.5,4933.52526384,66.4051888646,44.470820742,5.263255793,370690784132000,343765184359000,1.02523120393,0.268476584192,0.274476584192,0.267450394435
10000,137.731484998411,-374.280380143295,"SFHx",1.07012190002011,0.734369133748247,0.743813988003186,88.8184999591,12.6072310544562,0.281689429857,0.826678686452,0.0904073347125,0.092142529746,818.949447284,4.09606674877765e+48,5,5371.03223479,66.4051888646,37.5665109223,5.263255793,362165019425000,336814425911000,1.02922875376,0.3432175755,0.3492175755,0.342172527935
10000,-1,-1,"SFHx",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,5.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
300,0,0,"GShenNL3",0.783552952938515,0.592148272647898,0.605739343369214,0.465664444063,16.250821341738,0.2688,0.835831562709,0.000322407717888,0.000353504300529,680.015533981,1.68428272356353e+47,0.5,471.640000272,66.4051888646,66.4051888646,5.263255793,322238301147000,293979772568000,1.17403126032,0.245443071417,0.251443071417,0.245784437426
300,3.4528098014383,-10.4795414744854,"GShenNL3",1.12799190180986,0.593194365216706,0.606817615155665,1.84067868926,16.299570035519,0.2688,0.835690797671,0.00126659666945,0.00140880038728,677.741221741,3.37494239052985e+47,1,828.447116654,66.4051888646,66.4051888646,5.263255793,322121338241000,292864962992000,1.17380674079,0.247764902896,0.253764902896,0.2462664426
300,8.46367196707364,-21.0590043760789,"GShenNL3",1.10652611887286,0.59922821067252,0.613417277000437,4.41494593485,15.9134456800958,0.268799990735,0.835605571032,0.00283981544699,0.00315719221113,683.525984535,5.14063711932246e+47,1.5,1159.83854136,66.4051888646,66.4051888646,5.263255793,321286910449000,292413667162000,1.17409163334,0.248542026163,0.254542026163,0.247053459309
300,15.030458649595,-34.3492805081716,"GShenNL3",1.10041013690614,0.613550641159361,0.628097017031176,8.12017489879,15.5163358627143,0.268799961674,0.834512184601,0.00502043538279,0.00558650076639,672.645423082,7.10893173013095e+47,2,1545.46066939,66.4051888646,64.7021544797,5.263255793,320307583463000,291872091081000,1.17627122682,0.249694843007,0.255694843007,0.248182727867
300,23.1028135355833,-52.8635560654212,"GShenNL3",1.10694439574682,0.616074749966839,0.630683225126165,12.3497135917,15.5803011083064,0.268799967129,0.83428775099,0.00779029797798,0.00864351901064,676.631104254,8.92562719199586e+47,2.5,1908.38384516,66.4051888646,64.7021544797,5.263255793,319669854391000,290932617229000,1.17086520691,0.25113668487,0.25713668487,0.249640735118
300,31.4807373689377,-71.8235564197919,"GShenNL3",1.12951688374642,0.618156745637168,0.632817859369213,17.4690501155,15.7498604573495,0.268799933562,0.833797229859,0.0111216666428,0.0122922872187,672.005657375,1.07411189094151e+48,3,2266.33113543,66.4051888646,64.7021544797,5.263255793,319473939524000,289738546129000,1.17588994765,0.252918615908,0.258918615908,0.251440409017
300,38.5660473561658,-93.2911560807681,"GShenNL3",1.14012345307425,0.622059764802441,0.636797678767621,23.4533879237,15.7384905261433,0.268799939776,0.833431360277,0.0150083384441,0.0165314569458,674.08894863,1.26324792279196e+48,3.5,2658.20969169,66.4051888646,63.0369162713,5.263255793,319104219797000,288608245602000,1.16834584345,0.255084846593,0.261084846593,0.253595588118
300,49.8877110318669,-120.108805952536,"GShenNL3",1.14124676611533,0.628013692461696,0.642886580890354,29.8546342457,15.7444076211527,0.268799946535,0.833043199932,0.0194038247273,0.021305592152,678.952656557,1.4625056260338e+48,4,2942.0083433,66.4051888646,63.0369162713,5.263255793,318119903345000,287247056063000,1.16976637042,0.257627278164,0.263627278164,0.256150738063
300,65.6879261693287,-150.226200174887,"GShenNL3",1.13313284194359,0.651797749405735,0.667092541174676,37.2015220082,15.0487008427445,0.268799878257,0.831387372866,0.0242494172777,0.0268888272147,686.496164854,1.74192763327915e+48,4.5,3366.61261351,66.4051888646,59.816491693,5.263255793,316292576501000,285406180564000,1.16899934308,0.260556880292,0.266556880292,0.259126036543
300,80.7164766044343,-183.945021012242,"GShenNL3",1.10899181235735,0.656801116885762,0.672239093143858,44.9231987899,15.1964637827259,0.268799886176,0.830965104145,0.0295604215007,0.0326318295633,689.033745973,1.9542241551306e+48,5,3661.53535046,66.4051888646,59.816491693,5.263255793,315487432603000,283705408326000,1.17144148808,0.263924684563,0.269924684563,0.262521423335
300,97.6539208118371,-219.035718709379,"GShenNL3",1.14565933599618,0.663366217866541,0.678926411477229,53.2901384333,15.342827127464,0.268799870181,0.829874178223,0.0352403517273,0.0388786188876,682.971020954,2.18069990930437e+48,5.5,3872.02978636,66.4051888646,58.2596831057,5.263255793,315703482073000,281524154735000,1.15844476311,0.267781741643,0.273781741643,0.2664095512
300,117.972189961065,-260.229632682572,"GShenNL3",1.11896835565331,0.689026804177899,0.705093735080659,61.7133904631,15.7527952383062,0.268799827888,0.827958194861,0.0413325133364,0.0460725222049,690.117479296,2.52485767641781e+48,6,4239.82477713,64.7021544797,56.7374254426,5.263255793,310280590610000,279395552517000,1.16327998051,0.272193039321,0.278193039321,0.270874178216
300,138.135345282766,-302.90807070754,"GShenNL3",1.12266318214771,0.696409987608311,0.712643058003088,70.4205548513,15.5719728998749,0.268799826488,0.827308383064,0.0477553452352,0.0531548372696,706.168848661,2.77824449163823e+48,6.5,4580.81095352,64.7021544797,53.7935126932,5.263255793,308415022077000,276698374042000,1.1703132693,0.277208256014,0.283208256014,0.275903947476
300,159.078843261251,-348.298685103599,"GShenNL3",1.15353703073249,0.723055719549005,0.739762191231672,78.5940239241,15.1565219219644,0.268799782569,0.82638160524,0.0545681690978,0.0613865569247,740.637093367,3.17627475975789e+48,7,4924.97697138,64.7021544797,52.370374676,5.263255793,303831783618000,274246886128000,1.17000624973,0.282920121579,0.288920121579,0.281642321648
300,177.070974963875,-393.223267522353,"GShenNL3",1.14235370950178,0.73132600179358,0.7482296241985,87.0311916331,15.1492627690086,0.268799799408,0.825942657664,0.0616638267834,0.0691990828144,775.233431479,3.46039473352469e+48,7.5,5262.33282691,64.7021544797,49.6181506244,5.263255793,302047105447000,271429572012000,1.17023026621,0.289384287223,0.295384287223,0.288115078502
300,193.305010275361,-437.614998128337,"GShenNL3",1.15348365307425,0.757034119411594,0.774358043785448,97.2413617808,14.7683730438669,0.268799751117,0.825408603177,0.0689750398312,0.078305763288,792.894086807,3.90562996397032e+48,8,5574.08742123,64.7021544797,46.9867335597,5.263255793,296438583377000,268214018582000,1.16941566329,0.29667783168,0.30267783168,0.295440249915
300,206.950669842696,-480.992368534255,"GShenNL3",1.12988475442663,0.764033501131272,0.781524744609294,106.361138816,14.6944875649227,0.268799783047,0.825045293982,0.0764338213696,0.086672658971,810.317060007,4.20399062776231e+48,8.5,5896.61076379,64.7021544797,44.470820742,5.263255793,293807118641000,264618898745000,1.16744824841,0.304967222192,0.310967222192,0.303738007116
300,216.142430284583,-521.850053374838,"GShenNL3",1.15672531902368,0.77294979055459,0.790625508151149,115.936648851,14.4187565042978,0.26879980903,0.824760703749,0.0839856977886,0.0953432511109,842.685970092,4.52846691514522e+48,9,6199.36578009,63.0369162713,42.0653421917,5.263255793,290845887587000,260877836009000,1.16048042344,0.314383743305,0.320383743305,0.31316146017
300,225.51453679435,-555.970808350877,"GShenNL3",1.18511337292243,0.797886536466848,0.81591517725205,124.919262425,14.0655102857046,0.268799803255,0.82442580158,0.0914965573743,0.105530765068,863.706557302,5.03718049294948e+48,9.5,6476.19990147,63.0369162713,37.5665109223,5.263255793,285140822290000,257152508882000,1.15803726704,0.3251223344,0.3311223344,0.323920580573
300,235.712746600144,-584.6201146142,"GShenNL3",1.15254499375094,0.821938461636779,0.840218685374609,133.950966875,13.7463297978319,0.268799837345,0.824202292069,0.098814111104,0.115905546381,870.861917248,5.57189076880342e+48,10,6699.01843298,63.0369162713,32.4822244239,5.263255793,279315333320000,252737581487000,1.15482699049,0.337329429588,0.343329429588,0.336138247402
300,242.803848587788,-609.200796733147,"GShenNL3",1.16923890651048,0.831421095406595,0.84982225278762,141.671518628,13.6291936176541,0.26879991522,0.824109474424,0.106359695622,0.125064932779,887.323794473,5.95881134747216e+48,10.5,6923.72888278,61.4086354126,28.8062180199,5.263255793,276289901532000,248873874613000,1.15177067015,0.351245704045,0.357245704045,0.35002915289
300,251.891666534445,-636.327409928884,"GShenNL3",1.16791993031522,0.852154342765652,0.870908223084763,149.419425616,13.0592724864158,0.268799942423,0.823952675728,0.114200079873,0.135431511325,905.459777632,6.50530579650222e+48,11,7145.92621515,61.4086354126,22.3739915779,5.263255793,271762633364000,244909977001000,1.14012741465,0.367276313218,0.373276313218,0.366062987967
300,254.85389267358,-655.86903610678,"GShenNL3",1.19408398753708,0.872762866102899,0.891854035109716,157.482834213,12.8364208484017,0.26879995219,0.823830640604,0.122052997761,0.145766598304,913.624922118,7.07950476924882e+48,11.5,7345.54804327,61.4086354126,18.2536034018,5.263255793,267746352105000,241239267009000,1.13293347369,0.385826140419,0.391826140419,0.384596194012
300,306.957747367535,-660.276805907588,"GShenNL3",1.17264843181338,0.886071658834638,0.905860164064375,164.380880568,12.367439687423,0.2688,0.824127979423,0.132794271234,0.155247605831,941.414475628,7.56932350745045e+48,12,7687.63271091,61.4086354126,18.9023876347,5.263255793,264336270986000,238998184076000,1.12812169789,0.407187629619,0.413187629619,0.406049267574
300,321.46296012497,-657.374593567461,"GShenNL3",1.18158228802976,0.90822832354591,0.928307934006671,172.78418583,12.1390936826024,0.2688,0.824479519004,0.140533172527,0.165252926495,958.529043042,8.2139511401294e+48,12.5,7753.96947617,59.816491693,19.5658974266,5.263255793,261192387961000,235490389636000,1.12942390908,0.432162010032,0.438162010032,0.43098634748
300,328.9915833662,-649.731637643648,"GShenNL3",1.21956685948419,0.920121231566734,0.940406422286572,183.555512214,11.9289980177041,0.2688,0.82518669502,0.147637778331,0.173694190328,939.72264781,8.72123161610957e+48,13,7750.95660716,59.816491693,18.9023876347,5.263255793,259147256882000,228880082924000,1.12938799466,0.460083889287,0.466083889287,0.458518966542
300,328.1791977072,-630.275945630035,"GShenNL3",1.20892914562868,0.93883451858454,0.959419878950589,192.406446702,11.7839787833878,0.2688,0.826032543934,0.154910271405,0.182129873781,931.572147857,9.36061455955167e+48,13.5,7614.4985282,59.816491693,18.9023876347,5.263255793,255860017644000,223616037688000,1.13227738912,0.490993219955,0.496993219955,0.489414614633
300,304.158582780745,-622.752140516976,"GShenNL3",1.21746950656076,0.9650246064321,0.985553241585821,195.446539832,11.5348317701785,0.268799986649,0.826766115524,0.160509843415,0.191621421191,875.617179884,1.01634089419653e+49,14,7466.20664529,58.2596831057,19.5658974266,5.263255793,252769870604000,213766170993000,1.12865809433,0.526173547986,0.532173547986,0.524408913164
300,278.466665263883,-618.601275548383,"GShenNL3",1.23517321167362,0.989065497866777,1.00970260426591,199.076080114,11.2008153783883,0.268799985182,0.828502125975,0.165862175844,0.199267597541,909.921322314,1.09709339883498e+49,14.5,7251.32192923,56.7374254426,20.2444670057,5.263255793,245676926721000,201688560529000,1.12837829404,0.594042303842,0.600042303842,0.59202385653
300,223.807323277112,-599.17580412408,"GShenNL3",1.24174543501081,1.01346940249365,1.03395032189542,196.843874587,10.8718364623214,0.268799985434,0.83138729348,0.169986542278,0.205630892599,842.230695052,1.1834834829219e+49,15,6776.28962836,55.2489519003,19.5658974266,5.263255793,236959690769000,187083781881000,1.14192705192,0.816794806271,0.822794806271,0.814520389372
300,-1,-1,"GShenNL3",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,15.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
467,1.26825579068304,-11.1141680446146,"GShenNL3",0.905518678703937,0.592053027504855,0.605642596430282,0.924354413039,16.2729279885731,0.2688,0.83584211667,0.000606619993452,0.000613307548999,681.882039804,2.2456015256907e+47,0.5,556.288728913,66.4051888646,66.4051888646,5.263255793,322267808819000,293625252792000,1.17215008052,0.246225844432,0.252225844432,0.245983566993
467,0,0,"GShenNL3",0.867543850962747,0.593539056643541,0.607181751253502,3.35886789747,16.1639345680472,0.2688,0.835677503234,0.00242497934709,0.00243488587959,683.613385589,4.50147298621413e+47,1,978.456877062,66.4051888646,66.4051888646,5.263255793,322087154505000,294455355971000,1.17097069452,0.247046556432,0.253046556432,0.247056636151
467,16.7313876824329,-35.179215903791,"GShenNL3",1.12725126301845,0.611742131894817,0.626234451978052,8.16164843919,15.5490712158457,0.268799961409,0.834833257226,0.00534081032951,0.00549522276921,678.604141871,7.11052062837094e+47,1.5,1413.67429993,66.4051888646,64.7021544797,5.263255793,320285187655000,292006925009000,1.17377297298,0.250400140522,0.256400140522,0.248876632274
467,27.4506366099852,-58.0347897012587,"GShenNL3",1.12640317048414,0.614282209044895,0.628850515642782,14.3529847024,15.6560674728524,0.268799966839,0.834673057237,0.00940344044841,0.00961511913656,675.708478171,9.50510169624146e+47,2,1844.98457697,66.4051888646,64.7021544797,5.263255793,319479618551000,290815742322000,1.176600649,0.252974691779,0.258974691779,0.251466851029
467,39.7510838992753,-91.6892711923403,"GShenNL3",1.10184119589764,0.61891063293352,0.633550335273271,22.2311899941,15.6986498081687,0.268799935579,0.834305703139,0.0144944647519,0.0147918091764,678.339710415,1.19937872854455e+48,2.5,2383.4280499,66.4051888646,63.0369162713,5.263255793,318951609415000,289397188953000,1.17637485566,0.256387346961,0.262387346961,0.254875632555
467,55.6435538122565,-125.11138224737,"GShenNL3",1.12477048853753,0.643925558741193,0.659061128761422,31.1316871605,15.1720360169321,0.268799894478,0.833006092894,0.020581995397,0.0213174556244,678.527399611,1.53656222049447e+48,3,2693.0146345,66.4051888646,61.4086354126,5.263255793,316455195551000,287755699645000,1.17285131602,0.260737888084,0.266737888084,0.259250454249
467,78.9204693600826,-162.973056847165,"GShenNL3",1.11687173500578,0.648277403937385,0.663467532244138,41.3228624382,15.0106649380637,0.26879988076,0.832614750423,0.027526433588,0.0283735720504,690.935845671,1.80422055050254e+48,3.5,3124.26407183,66.4051888646,59.816491693,5.263255793,315775892930000,285547036413000,1.17099573837,0.266084997832,0.272084997832,0.26463167549
467,103.925565732359,-203.401783287261,"GShenNL3",1.14621241211603,0.674006588086631,0.689685663001851,51.7246681429,15.8770207018416,0.268799832208,0.830758210963,0.0353065718648,0.0369733898785,703.414708943,2.20284276412219e+48,4,3390.81569027,66.4051888646,58.2596831057,5.263255793,312999657290000,283347426287000,1.16217881705,0.27261927999,0.27861927999,0.271238048146
467,134.398442700849,-251.514990527416,"GShenNL3",1.1377611139259,0.680054392047654,0.695867462975479,63.4658011444,15.4306917971044,0.268799826872,0.83021549383,0.0437428531887,0.0456004861695,704.763202726,2.50273684299817e+48,4.5,3821.81776917,66.4051888646,56.7374254426,5.263255793,309851448791000,280469694978000,1.16636426519,0.280601908008,0.286601908008,0.279257355681
467,161.07866486187,-300.791497758859,"GShenNL3",1.14824811467498,0.70625277628377,0.722531026634418,75.5917247447,15.1350429722558,0.268799781046,0.829563893425,0.0528961860423,0.0560527604809,712.017712785,2.96966093095431e+48,5,4283.1960648,66.4051888646,53.7935126932,5.263255793,304962418160000,277636247931000,1.17152237064,0.290331045363,0.296331045363,0.289040575207
467,183.499228166673,-348.234811725806,"GShenNL3",1.12416166714595,0.731230341911687,0.747896459904412,86.2964397867,14.8243821177113,0.268799742014,0.829362051173,0.0626917049825,0.0673224491181,730.016337442,3.47479436317566e+48,5.5,4691.65258744,64.7021544797,50.9788209745,5.263255793,300226982178000,274459456632000,1.16478335436,0.302190705436,0.308190705436,0.300936792622
467,193.041164687859,-392.775350762323,"GShenNL3",1.14477439563622,0.75347669222782,0.770469917270465,96.6834968022,14.437784646758,0.26879972176,0.829495269196,0.0728921811187,0.0790652128293,755.958209237,3.99518451976097e+48,6,5241.3768536,66.4051888646,46.9867335597,5.263255793,294375403359000,270719776156000,1.15908310584,0.316753934946,0.322753934946,0.315518009406
467,191.588081950611,-432.374064783351,"GShenNL3",1.13648659437937,0.774103818248632,0.791358610705245,106.666010208,14.1526095957119,0.268799745993,0.829765126672,0.0833643681162,0.0913788799769,774.948669712,4.53783984434936e+48,6.5,5479.41529883,64.7021544797,43.2545852474,5.263255793,289059910490000,266675422774000,1.15184379601,0.334659243153,0.340659243153,0.333428641819
467,179.783179733691,-467.700082179091,"GShenNL3",1.1509242369916,0.794598423537508,0.811996764462057,115.563582293,13.6739951522041,0.268799864185,0.830317143403,0.0936361974147,0.104213713935,793.440726417,5.11962711908212e+48,7,5686.80550071,64.7021544797,38.6536432892,5.263255793,283074415331000,261490642317000,1.14107792647,0.356962227814,0.362962227814,0.355721664497
467,154.644319225979,-499.656300483517,"GShenNL3",1.18206204615153,0.814101230673668,0.831605813713806,121.966241167,13.1262930869648,0.268799942457,0.831160683928,0.103910526522,0.117215764328,807.760979796,5.72868505666867e+48,7.5,5897.78957364,66.4051888646,32.4822244239,5.263255793,276818237967000,255496709893000,1.13017453216,0.385188804252,0.391188804252,0.383947551902
467,129.523167634502,-518.990066523617,"GShenNL3",1.16418841168368,0.844006920196254,0.86169655025678,127.622470442,12.6953869556634,0.268799963153,0.832285984388,0.114013733724,0.131472243779,814.577041217,6.55393223521362e+48,8,6023.95186543,64.7021544797,24.651834668,5.263255793,269183469569000,248985779074000,1.12516036168,0.421201804015,0.427201804015,0.419949759239
467,101.710104469102,-525.920853110134,"GShenNL3",1.19126257209291,0.858210140056657,0.875885907346827,131.936800788,12.3290954869699,0.268799971805,0.833850090757,0.123734950025,0.143428219183,809.269500566,7.1750359340425e+48,8.5,6088.32107746,64.7021544797,20.9384381865,5.263255793,263579271015000,242081550246000,1.12280900956,0.466010453787,0.472010453787,0.464254243091
467,85.9097735820113,-506.332607500171,"GShenNL3",1.21406663869589,0.892524015904028,0.910203388598013,135.745833103,11.804133632283,0.268799975098,0.836565278852,0.132925384636,0.156523326525,798.00304414,8.20890842714012e+48,9,6128.38425897,64.7021544797,22.3739915779,5.263255793,256432534892000,234303668349000,1.12861664212,0.51528477864,0.52128477864,0.51354162193
467,105.636481058305,-456.511265359452,"GShenNL3",1.19542525369262,0.908760445943036,0.927600114104422,135.040251906,11.583242217112,0.2688,0.836629124764,0.150869566968,0.170784294514,825.508204788,8.97539025713014e+48,9.5,6318.28410261,64.7021544797,21.6481605416,5.263255793,252631099042000,233971664797000,1.12909235444,0.614212913188,0.620212913188,0.612602104335
467,-1,-1,"GShenNL3",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
467,-1,-1,"GShenNL3",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,10.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
467,-1,-1,"GShenNL3",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
467,-1,-1,"GShenNL3",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,11.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
634,1.16980623534461,-3.04222047611741,"GShenNL3",0.947097170785782,0.591512822440972,0.605541165277102,0.21012413007,16.399129185539,0.268799999271,0.836522615885,0,0,701.534442093,0,0,0,66.4051888646,66.4051888646,5,322285631521000,293307058102000,1.17432411879,0.246290082438,0.252290082438,0.245633820683
634,2.53423575800765,-8.83221294390379,"GShenNL3",1.12929059614901,0.59218988211007,0.606233720176375,1.17137778062,16.3114440642214,0.268799998897,0.83638907495,0.000810474414833,0.000778296477903,681.886570037,2.5372933250065e+47,0.5,529.84414113,66.4051888646,66.4051888646,5.263255793,322024082030000,292959890997000,1.1769181865,0.247689717398,0.253689717398,0.246187283998
634,10.0407429817141,-24.163928617082,"GShenNL3",1.10836756770399,0.61027451841865,0.624720482871299,4.78733367597,15.4977221119674,0.268799957618,0.835100306747,0.00322009907421,0.00314229655512,681.320666786,5.35788578024559e+47,1,1035.07733291,66.4051888646,64.7021544797,5.263255793,320184533207000,292407170295000,1.1785293187,0.249371446414,0.255371446414,0.247889100028
634,21.2870631472362,-44.9207638085094,"GShenNL3",1.09676776128903,0.611454085678948,0.6259362594699,10.8287554768,15.563123303623,0.268799963094,0.835066233799,0.00717155042782,0.00694594619905,681.335932424,8.01956607471033e+47,1.5,1511.60588305,66.4051888646,64.7021544797,7.91606832512,319744845933000,291527240006000,1.1753721057,0.252298937681,0.258298937681,0.250771165719
634,34.1611187840174,-79.7292671706187,"GShenNL3",1.09705502960133,0.615318561227281,0.629888302864102,18.8051051573,15.7096073079313,0.268799970434,0.834857424949,0.0125728513348,0.0121125785257,678.103121549,1.07554735445403e+48,2,2067.72568332,66.4051888646,64.7021544797,5.263255793,318785462966000,290116943604000,1.17749930753,0.256475047271,0.262475047271,0.254943267862
634,52.6236365500267,-119.94678503508,"GShenNL3",1.10892106424514,0.640189257248592,0.655210727323146,29.03026223,15.1985646107208,0.268799889391,0.833610791333,0.0192957201711,0.0189786679916,682.511267926,1.43824903649057e+48,2.5,2456.98248789,66.4051888646,61.4086354126,5.263255793,316507177550000,288256502622000,1.17786214074,0.262107294066,0.268107294066,0.260601935164
634,79.6079742753912,-161.082897333991,"GShenNL3",1.11619172901312,0.645270894428698,0.660413343289832,40.2509117189,15.1400339021706,0.268799899762,0.833534016121,0.0272531727968,0.0265751890035,689.776202083,1.73737969771834e+48,3,2789.05627559,66.4051888646,59.816491693,8.33021988012,315194179191000,286236809042000,1.171971724,0.269430719232,0.275430719232,0.267977275771
634,111.137912078756,-206.241469391627,"GShenNL3",1.10715577696446,0.669105159223702,0.684650122437506,52.6366895409,15.9736991690261,0.268799829649,0.831705824531,0.0362207828566,0.0359995908838,701.970865467,2.15644446037308e+48,3.5,3355.04300039,66.4051888646,58.2596831057,5.263255793,312289551381000,283537634682000,1.16405745193,0.278897814738,0.284897814738,0.277505948981
634,143.960983536926,-255.136549017855,"GShenNL3",1.11983683572973,0.693914938644442,0.709910554693049,65.8037660419,15.1324197264975,0.268799779455,0.830992916997,0.0461730212457,0.0466791094115,710.15283484,2.62637341937262e+48,4,3665.6883977,66.4051888646,56.7374254426,5.263255793,306699399978000,280796188429000,1.16761619396,0.291103340171,0.297103340171,0.289770671516
634,173.803582333846,-299.481991142728,"GShenNL3",1.1278159699814,0.717756977484438,0.734054869276941,78.8623150298,15.0612997273108,0.268799722176,0.831056823776,0.0568054537712,0.0585367364708,712.695211158,3.13871818868313e+48,4.5,4103.36073843,66.4051888646,52.370374676,5.263255793,301189815343000,277189748282000,1.16847082914,0.306883568812,0.312883568812,0.305600780752
634,185.398062795452,-340.445785141978,"GShenNL3",1.15520123989241,0.738900980195201,0.755498648371181,89.9617800847,14.4822683156479,0.268799704413,0.831525988183,0.0682048760248,0.0709368871189,731.375045737,3.66941923332936e+48,5,4514.46301971,66.4051888646,49.6181506244,5.263255793,295987745415000,273518132869000,1.15523916787,0.327599451822,0.333599451822,0.326349471436
634,178.044198011415,-379.691129881371,"GShenNL3",1.15389194593535,0.757090701020968,0.773849066524261,99.3144387595,14.0339767964144,0.268799774328,0.832324060649,0.0800155479053,0.0837777900841,747.211688696,4.20856335065862e+48,5.5,4869.84454136,66.4051888646,44.470820742,5.263255793,290571249552000,269473853718000,1.14098154672,0.355331012956,0.361331012956,0.354090396404
634,152.46685651799,-411.095504530488,"GShenNL3",1.14415345752853,0.774604747758596,0.791465734887498,106.867710293,13.4070985459791,0.268799902001,0.833383423269,0.0919641071994,0.0971111615549,761.085838713,4.77779669315699e+48,6,5148.27281932,68.1468772918,39.7654504723,5.263255793,284595645888000,264797692592000,1.1262044203,0.393416568955,0.399416568955,0.392170094282
634,105.673166377275,-446.196039011664,"GShenNL3",1.140397893394,0.803179792252543,0.820242136523258,112.188856847,12.9198331497657,0.268799954425,0.834647064235,0.104277822807,0.112795117777,776.162769511,5.56041864714917e+48,6.5,5415.70094587,68.1468772918,33.4539579314,5.263255793,276292982645000,259833666759000,1.11842591985,0.44620273276,0.45220273276,0.444981363886
634,65.6760171617924,-461.587279142812,"GShenNL3",1.13454467995073,0.824450385247988,0.841304753294961,115.908803095,12.3866039376514,0.268799968767,0.837238570933,0.115034307627,0.126862507445,775.252853848,6.29884122902906e+48,7,5563.92010018,68.1468772918,27.9376338085,5.263255793,266854403869000,250744713673000,1.11349834027,0.509937984412,0.515937984412,0.508663731264
634,46.3679835037875,-453.96171038577,"GShenNL3",1.17382386246544,0.86294146057651,0.879765762397929,119.421848179,11.849396656381,0.268799977602,0.840768767112,0.126102347608,0.14284380098,756.131739039,7.47733033567025e+48,7.5,5613.63805566,66.4051888646,22.3739915779,5.263255793,257198841310000,241285652946000,1.12915456702,0.648635015364,0.654635015364,0.646864035402
634,-1,-1,"GShenNL3",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
634,-1,-1,"GShenNL3",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,8.5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
634,-1,-1,"GShenNL3",-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,9,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1
